-0.983150	2.028693
2.669950	0.879170
1.373184	2.589879
2.161210	2.680347
-0.160741	-0.479299
-0.297164	0.006849
-0.284186	1.234310
-0.130950	-0.064094
1.553501	5.417295
-0.324149	0.604586
-0.947969	-1.296625
-1.532828	-0.630229
0.528091	0.546636
0.841017	0.407845
-0.063631	0.460869
0.376975	-2.219966
2.952420	4.060067
3.639244	1.337074
2.876592	4.356498
3.075872	2.747554
0.215764	-0.385418
-0.018592	-0.165816
-0.605155	-0.907233
-0.498611	0.857730
-0.650502	2.444079
0.445673	3.496365
-0.456486	4.875519
-0.382133	3.598722
2.373738	2.902626
-0.449126	0.106008
-1.007452	0.026561
4.629048	3.480227
-0.092474	3.510317
3.609777	3.018081
-0.101541	3.804653
0.566472	1.657193
-1.059930	-0.469373
-1.057450	3.338721
-1.468672	2.673339
1.540180	4.216722
2.148762	4.171109
0.145481	0.661589
0.894892	2.818592
-0.922230	1.896685
1.675682	-0.122977
0.542331	-0.402534
2.764263	2.365536
2.054059	2.826884
1.620714	2.901200
2.631872	2.169645
1.172346	2.148351
1.287184	4.470789
1.899580	3.922512
0.509846	0.909525
-0.121663	-0.910971
-0.000038	2.509768
2.967356	-0.675010
1.338586	3.738285
0.581734	1.621597
0.294850	-0.879460
-0.000559	0.299201
0.794225	0.693152
-1.144162	0.284447
2.663157	4.809158
1.026660	3.691051
-1.207525	0.491746
-0.015843	4.121330
-0.874200	-0.195339
1.418775	2.905754
3.633768	3.756199
0.153068	4.152006
0.194380	-1.212668
-0.196482	-0.099137
-0.524023	-2.259825
-0.314883	-1.633065
0.811104	0.531116
-0.006358	1.957806
-0.771259	0.219422
-0.651430	1.593632
-2.127068	2.720020
1.640225	3.567378
-0.933334	4.096851
2.481365	1.976893
-1.745697	1.617607
3.167400	1.323610
2.870128	1.649318
-0.246434	-0.315548
0.472072	3.135859
-0.677374	1.445482
1.441562	2.459843
-1.600231	1.925508
4.411483	4.681921
3.376291	3.744050
0.642364	3.951697
1.899968	4.400876
3.637552	2.868029
-1.686630	2.945647
1.025060	1.510894
-0.687786	-1.240585
-0.698726	3.457925
3.282015	3.375510
0.273799	-0.098216
0.200181	0.103487
0.518365	-0.423602
-0.896510	-1.121130
-1.132814	0.565357
0.591742	0.333767
1.272754	1.372570
1.852773	4.678287
-0.389887	2.760038
-0.982733	1.695643
-1.138594	1.027000
0.045841	-0.038065
-0.667189	0.822689
0.686541	2.322710
3.213860	3.435821
-0.573943	2.643298
-0.986953	3.516615
0.262590	2.707571
-0.174938	3.355604
-0.828557	0.361379
4.078431	2.917047
0.634330	2.821248
1.425520	0.013188
1.351030	2.674641
-0.554506	4.026934
1.141450	3.816036
1.334782	1.155476
-0.532036	2.532204
-0.902263	3.076424
2.791268	2.762961
-0.430183	0.181522
-0.664024	0.033775
0.950270	0.635088
0.340744	1.895926
-1.787883	0.215194
-1.420747	0.279932
0.798307	3.158916
-1.583225	4.538456
-1.509899	2.248522
1.184036	3.246318
-2.201936	3.080553
0.315391	0.971106
1.100360	0.655346
3.117170	2.469925
0.648326	-0.011540
4.126074	3.880384
1.296152	5.662199
0.064160	3.618988
-1.632382	3.033273
2.331669	4.103582
2.557241	2.972193
-2.235311	2.650388
2.587209	3.630447
-0.350895	3.918881
-0.581497	3.157223
0.833096	3.842618
2.982722	1.406356
0.074849	3.820326
0.848722	1.051311
-0.824581	-0.577399
1.055605	1.383433
-1.199498	-1.866030
0.589283	0.371901
-0.342523	1.227267
0.727032	1.591970
-0.206689	1.013945
-0.240718	2.255473
1.377787	1.207147
-0.520481	2.879970
-0.593958	-0.106700
-0.213839	-2.226176
-0.086384	0.227790
-1.341928	-0.040111
0.589133	2.688851
0.661513	3.570234
0.837838	2.272917
3.861841	2.643583
4.436207	1.359700
1.798991	4.431059
3.795313	2.504259
2.446562	4.854862
-0.287437	1.400259
1.569277	1.115060
-0.760599	-1.576529
4.863326	2.766467
-1.711186	3.882453
0.876265	1.836211
1.817700	1.144408
0.519533	4.585351
4.932712	3.959046
-0.777652	0.413364
-0.933581	1.285786
0.836032	1.612067
3.247867	2.694206
1.460934	2.169128
0.677001	0.056394
1.126639	0.155617
0.490445	-1.342845
-0.679206	-0.334929
0.723072	-0.261226
-0.277628	1.583606
0.555322	-0.327563
0.613982	-0.790478
4.063326	3.200808
0.849304	1.744032
-0.236301	-1.616390
-1.211380	1.564818
1.506027	4.471313
2.131165	3.678439
2.754267	4.319906
4.936987	1.937561
2.296788	1.419108
4.119915	3.218706
-1.112885	1.401693
1.953206	2.076152
0.410135	1.339231
-0.747474	3.813161
1.367424	3.457777
4.660320	3.437762
3.339830	3.580915
2.668984	3.234221
0.710956	0.125000
0.948954	0.336591
-1.117140	2.372023
-0.628584	-0.425367
-0.020522	-1.855230
1.151969	0.435239
-0.100123	0.528272
-0.317479	0.442840
0.472994	-0.101991
-0.246076	0.774028
0.870657	0.466956
0.340619	4.391765
0.401431	1.817660
-0.522163	0.756499
-0.597505	1.387549
4.056772	2.152457
-1.378728	3.251872
-1.956483	2.803186
4.555198	1.637142
1.336734	3.127418
2.237562	2.455349
4.484589	2.892231
3.368236	4.222685
2.094898	2.501502
1.338349	0.078297
1.301600	2.375008
2.657722	4.167676
5.272576	1.696414
4.815655	3.008062
4.130473	2.818808
0.457170	1.745644
2.241179	0.442597
2.341494	2.982279
-2.974136	4.813070
0.632426	-0.245395
2.807829	2.100058
1.139497	-0.173273
0.526037	-0.487571
-0.446544	0.481565
0.567491	0.258425
-0.546832	-1.520219
0.169247	-0.427406
-0.687425	5.525624
-0.122803	1.541413
-0.159448	-0.432445
-0.246192	0.644050
-1.577296	0.644743
0.604489	2.221753
1.828372	3.943124
2.903224	3.185489
3.099785	4.583784
1.858684	3.982648
2.974986	1.354218
2.663240	4.020964
0.816104	2.461383
0.202461	3.571864
-0.560328	3.597781
4.467168	2.411149
2.614574	3.694884
0.791217	3.697262
0.771675	2.783865
0.386890	1.002945
0.149488	4.427114
-0.389169	3.412031
-0.555608	1.150851
1.792769	-0.257698
-0.717306	-0.295188
0.532678	-1.073116
-0.889534	1.693150
-0.331021	4.225334
0.931965	2.940026
0.104543	0.542473
-0.603516	2.522835
-2.354164	2.434737
1.107310	-0.671679
-0.102047	0.693042
0.311317	0.259545
-2.178759	5.254033
1.622177	-0.637772
-0.820114	-0.355790
0.235019	1.762774
0.384267	0.481983
3.580562	2.624456
1.404420	3.992909
1.479130	-0.166790
-0.151304	1.723531
1.332153	0.661227
0.808846	2.631763
-0.338988	2.296955
0.813528	2.661172
-0.597304	2.628498
0.931120	1.901945
-0.216051	-0.757119
0.209382	-1.663184
0.013748	-0.814931
0.682713	0.197569
1.721090	3.424720
1.644996	3.260147
-0.814014	3.205582
-0.362354	1.767149
1.384125	0.447559
2.910520	2.581127
0.024839	2.761741
1.083613	6.361844
0.238210	2.582576
-0.127921	4.142105
-0.009518	2.592526
-0.011293	1.057587
-1.353674	0.485649
0.847500	-0.224430
-0.280687	-0.966128
-0.579515	0.782452
-0.603019	-0.958673
0.211337	2.352450
0.014832	2.493347
0.004261	3.454173
0.036358	4.572298
1.351271	-1.150098
-0.452856	2.166340
1.989719	-0.229704
-0.487190	4.386069
-0.381441	2.701647
0.769734	0.805597
-2.198454	1.866211
1.335305	2.794394
0.060237	0.326273
0.234384	3.594752
0.753017	2.864187
-0.764635	0.569914
-0.239039	-0.068286
0.515138	1.017454
0.753703	1.602670
-0.004622	-0.695301
0.511127	-0.210148
-0.630556	3.612133
-1.497148	3.016670
-0.554585	2.129541
0.204340	-0.464414
2.541003	2.101396
2.251941	2.851876
3.679026	3.745870
-1.782168	-1.177849
0.169710	-0.262036
1.078117	3.668966
-1.167673	-0.163316
0.128831	2.873666
-0.342318	1.984698
0.268430	3.554851
0.231063	2.447417
-0.237441	-1.148228
-1.120430	4.137596
0.298723	0.029830
-0.351758	0.719394
1.794497	-0.466022
0.382600	1.751008
3.502020	3.596371
-0.607344	3.086731
0.179303	4.339394
0.539439	1.013191
3.508139	2.667918
-2.075787	1.303345
-0.002363	-0.407789
1.473464	1.691703
0.455099	0.751854
-2.608481	1.192059
-1.308894	2.606829
-1.182420	2.567767
0.911818	5.131227
1.592179	3.855209
3.188131	3.957096
2.270702	3.749443
2.375263	4.304466
3.440179	5.086129
-0.973940	3.686705
-0.799414	0.656316
3.566537	3.155627
0.131058	1.839730
0.385814	3.498999
-0.138488	3.932570
0.100093	1.408844
0.029611	3.163567
0.272684	-1.457708
-1.737160	0.767712
-0.812439	-0.234740
-0.054389	3.062171
-1.283818	-1.262277
-0.265095	-0.228713
0.770523	2.833584
0.644984	-0.403880
1.281806	0.984005
0.128336	-1.518107
-1.107692	0.460748
0.553864	-1.596559
0.459340	0.546870
2.772400	0.078860
0.809996	1.506635
-0.289154	2.353859
0.918095	3.321224
2.286718	2.182829
3.665067	4.478749
4.545203	2.421619
0.063481	1.040518
-1.087117	1.055920
-0.770616	-0.784650
-0.890647	3.163997
-0.181728	3.446846
0.092710	3.627354
0.179358	2.172364
-2.322980	2.406450
0.997611	2.737998
1.378952	3.103314
0.703523	3.917003
-0.237962	0.719892
2.819300	3.178567
4.227074	2.497532
1.644782	2.478291
1.949833	1.303199
1.652061	0.389551
2.607587	3.382833
0.462486	-0.566949
-0.959537	-1.069235
-1.470312	-1.615895
1.882193	-0.704723
-0.233888	0.562340
-0.372522	0.015922
-1.201279	0.007948
0.210665	1.495115
-0.352420	2.766665
3.468503	2.085258
-1.048711	4.857348
1.098140	1.773958
0.931299	2.891805
1.168196	2.845441
-0.233482	0.839488
0.315491	0.413621
1.126126	2.661403
-0.777983	2.052618
0.145022	2.877847
3.808358	3.316792
0.309280	1.689625
3.952485	2.519263
0.858585	0.156297
2.924401	3.422075
3.421178	3.437694
-0.768024	2.411931
0.544231	4.441368
-0.543329	4.535315
0.467009	0.289779
0.877273	0.003999
-0.915015	0.435948
0.183714	-0.782759
-0.616555	1.215126
-0.730886	0.574382
1.207308	0.921773
-0.472874	-0.545621
-0.590713	4.005791
1.304232	3.649258
1.012502	2.918129
0.740557	3.194350
0.280196	3.548645
-2.066467	-0.745386
0.396437	-0.809979
3.615117	4.434723
1.016215	-1.568810
-0.540899	0.759419
-0.109992	1.337104
-0.810265	2.709017
-0.000094	3.573346
1.812938	4.136352
1.024834	0.341788
-1.206481	2.524422
-0.182653	1.325427
2.187569	0.933404
1.867857	2.804873
2.184427	1.787360
1.309030	3.413712
-0.753710	0.282482
-0.225083	-0.673148
2.277392	-0.925111
0.300706	2.308606
0.078480	0.732748
-1.116332	0.455075
2.565953	2.658219
0.205369	1.439830
1.359726	-1.086161
-0.186117	3.823772
0.163881	2.654160
-0.133726	2.897494
-0.345891	1.257847
-1.006818	-0.699150
-1.198573	4.578574
0.533469	0.486846
-0.100217	1.191431
-0.628004	1.392669
0.246708	0.009372
-0.727217	1.226419
-1.139043	4.371551
1.371572	2.054021
-0.671959	2.210178
-0.274897	2.900121
-0.619705	3.002462
-0.226755	4.824037
1.662544	2.387191
2.589772	1.241209
-1.143634	3.434190
0.749977	1.590866
1.654985	1.648532
-0.071015	0.193438
0.047071	-1.518391
0.492942	4.064485
-1.154141	-0.375623
-0.195215	-0.987455
-0.541219	-0.175903
1.549925	2.074352
0.644627	-1.017811
1.339749	2.757812
0.494113	-1.324448
4.419335	3.988986
3.134303	1.655909
0.380545	-1.243524
1.007336	-1.665464
3.766035	2.712626
-1.580705	0.992648
3.710873	1.643641
0.500675	1.666062
0.160828	2.799738
-0.951748	3.706709
0.047378	1.415347
-2.888657	2.465001
-1.726500	4.191335
2.097552	1.908436
0.867817	3.247091
-0.506206	3.812912
2.874629	2.461494
0.153650	0.836449
0.268268	1.588503
-0.393041	0.201557
2.154069	3.046232
-1.514112	2.292820
-0.590323	4.569473
0.515143	-0.925063
-0.344579	-0.615292
0.131413	1.621754
-2.106285	0.346589
0.294356	0.841838
0.829607	-0.554025
0.076045	0.206507
0.737190	0.638227
0.041094	1.852049
0.688705	-1.190716
0.782143	0.171353
1.189403	-0.468874
0.689982	0.773413
4.215631	2.141070
1.370987	0.940132
-1.536744	2.743808
1.660623	0.200328
0.023150	3.320472
-0.476747	3.582301
0.790168	0.216610
2.909593	4.061385
3.505288	3.311998
