2.440270	4.446361	4.935959
4.357768	2.380021	4.255637
3.500280	4.031373	4.468553
3.730604	4.607290	4.456652
4.330773	3.618636	4.975229
5.450923	3.969259	3.504555
3.584340	4.783410	4.092349
3.755125	3.254960	4.386314
4.608348	3.921373	4.268912
4.492081	4.916167	3.117788
3.280504	3.591895	4.023178
3.529808	3.712517	4.712995
2.546043	3.202116	3.309354
5.242062	4.069833	4.217952
3.155291	3.499649	1.418886
4.044127	3.314191	2.367951
4.286139	3.049806	4.078617
4.265578	6.754848	3.588513
4.170512	3.931229	3.215321
4.182044	4.749282	4.523552
4.670680	3.184569	4.053629
2.387192	2.253049	5.678399
4.091999	4.609704	4.613243
3.949974	5.312901	3.841191
1.823910	4.154971	4.916499
2.569215	3.697652	5.089879
4.867530	3.848545	3.208658
3.971766	4.221169	4.719297
3.833939	5.531657	4.209705
3.624542	3.422385	3.120159
4.998529	3.775844	1.119852
3.586334	5.205898	3.514676
2.626962	3.498886	4.563139
3.728634	3.036980	4.554269
5.122390	5.431241	4.173110
3.793248	4.403754	5.226412
5.009107	3.897879	3.021444
4.216965	3.961110	4.428869
2.881554	3.317674	4.854306
4.162376	2.799046	5.284532
3.681894	4.356594	3.490256
4.249349	5.286361	5.291727
5.523580	3.500354	4.623623
2.306370	4.303786	5.828417
2.768566	3.146095	3.835692
3.736608	4.805548	4.738780
1.948808	2.938527	3.830087
3.412550	4.349045	4.396068
1.741279	3.676699	3.138192
4.108026	4.661026	3.783030
2.713938	5.315923	3.210373
3.472512	2.094775	4.531449
4.015539	4.491336	3.191915
4.649679	5.415638	1.711085
4.444319	2.536517	4.451378
5.070956	2.965261	3.189448
4.136189	3.984534	2.632181
3.431755	3.228518	3.771509
5.754451	4.157285	2.925048
4.271826	3.742609	5.438268
3.554039	3.696842	5.112164
3.152389	2.808348	4.271504
4.169440	2.670901	2.010085
4.321123	4.314871	4.541213
5.007598	4.099969	3.845491
4.717650	4.102083	2.503939
4.233440	4.651389	3.089402
5.711894	3.683328	5.073774
3.017225	4.826308	5.374805
3.199603	4.291100	3.762628
2.974343	4.112451	3.676392
3.736826	2.831600	4.856168
-0.419521	-0.295916	-1.045190
5.078833	2.689838	2.395058
4.140038	3.503581	4.627183
5.550890	5.283911	4.956922
3.087927	5.045724	3.545756
2.859356	4.543012	3.568029
3.842444	4.674534	4.778907
3.694117	4.136362	4.922620
3.276197	2.413695	3.509062
3.674479	3.868258	6.262625
3.273139	3.834462	3.137425
4.235595	4.522378	4.747002
4.252030	4.094375	1.575111
4.716048	5.375552	3.217413
3.133598	2.905279	4.619036
2.871028	3.874789	2.513497
4.415478	3.565882	4.213355
3.144564	3.287229	3.426988
3.149640	3.100078	2.720342
4.471681	4.300559	3.577774
4.754545	5.477699	3.291792
4.209868	4.210742	3.358756
2.698758	6.449713	4.343280
4.030598	4.326320	6.425322
3.782489	4.048595	4.059718
5.090885	4.270172	2.448052
2.234758	5.034810	4.247551
3.667242	3.208093	5.746955
4.230722	4.521272	4.816675
4.428926	3.554701	3.798914
4.646484	4.887559	5.057546
3.202655	4.182674	3.194042
3.879624	3.744564	3.991674
4.923121	3.149570	5.961765
5.249092	2.386684	4.307788
2.834833	4.345983	2.563563
5.147560	5.193621	3.517698
4.160878	2.712048	3.429924
3.821282	2.412069	5.612306
4.115194	5.223031	3.796275
3.278200	4.075932	4.928019
3.300070	4.232718	3.385842
1.840225	3.614372	4.103776
3.977029	3.689146	4.066928
3.327727	4.469461	3.525774
4.790364	2.583704	4.055735
4.458912	5.215953	3.432987
5.136470	4.401896	5.692094
2.493180	4.198565	3.924935
4.123535	4.831900	5.353785
4.288777	2.353762	3.580705
7.115150	3.004826	4.138846
4.687138	4.955895	3.354915
5.402038	5.179714	4.396532
3.042346	3.396876	3.292621
3.711598	5.330155	4.245640
4.573592	4.109421	5.476360
2.388400	0.176054	3.900934
3.925948	3.896420	3.249148
2.633764	3.831799	3.570665
4.173893	4.630039	5.112123
4.764397	3.918389	4.398113
2.770991	3.106276	5.653591
4.989262	2.484505	3.250745
5.800582	3.180840	2.103732
3.440293	3.466341	5.102999
4.826194	3.498926	3.921113
4.282104	4.717780	3.623014
4.289590	5.428199	3.853204
4.138825	4.609291	3.428941
3.115529	4.394145	4.581897
3.918405	3.363421	3.534417
4.260388	2.823439	5.046784
5.565018	2.499221	4.555916
4.793134	4.872992	2.347827
3.676116	3.431542	3.756360
2.765219	5.725462	4.436306
2.983439	3.448619	5.401645
3.899639	5.278971	4.675747
2.642507	3.010566	2.826738
4.466431	5.906402	4.173130
3.892619	4.536947	3.924471
3.662808	4.193156	4.759393
3.490620	3.000918	4.947547
1.780983	2.676593	4.009111
4.887834	4.202078	3.426805
4.807307	3.214548	4.664871
3.547906	2.807677	4.711128
5.577960	3.599610	4.993709
2.017025	2.630211	3.011234
3.822204	4.462607	2.759204
3.043833	4.788067	3.123993
5.350751	3.237806	5.126587
4.778567	4.046948	4.184288
4.093113	5.097012	1.784783
3.627176	4.155772	5.173140
3.394714	1.878834	1.449384
4.038799	2.652949	3.732802
2.689797	3.607387	5.921209
5.237195	3.950646	3.690668
3.074690	4.525380	3.608320
5.313587	4.081903	4.123461
2.293445	3.393114	5.831557
2.424418	3.712489	3.734658
4.216460	4.347320	3.412237
4.821840	3.329350	4.526691
2.397614	3.177038	2.428387
4.212820	4.254104	3.538840
4.207949	2.755195	5.176732
4.836771	3.000990	2.744077
3.450056	4.171360	4.060749
2.882305	3.517763	4.273648
3.540032	4.046613	4.936345
3.321716	4.845187	3.908764
3.828172	2.603213	4.739563
5.928754	2.933227	3.041569
5.531477	4.629971	3.309917
5.675341	3.539899	4.027329
4.337318	4.760533	4.441062
6.063902	5.372881	5.570360
3.338233	4.323688	5.684481
3.603076	3.610980	4.922302
4.468240	3.981175	4.273125
2.178662	3.665139	3.150599
5.603976	3.821868	4.084548
5.101522	5.552156	4.266799
3.148489	3.451301	4.294092
4.323081	3.190736	1.939043
2.378437	2.813928	3.780658
3.682003	2.336800	3.755757
5.666559	4.356139	6.001807
4.004860	3.974185	4.282792
5.820757	5.572777	4.758228
4.427518	3.142107	2.658366
3.553065	5.531227	5.786203
2.390877	5.349540	5.827059
5.248580	3.546805	4.821228
2.458144	2.598040	6.501291
3.546044	2.862053	3.646115
5.867926	5.166671	3.338172
3.937716	4.503070	4.684287
4.518579	3.063616	3.782577
2.906893	4.969560	3.919971
4.351592	3.350156	4.656234
4.690463	2.591326	4.810505
2.860449	3.335796	4.937040
3.367875	4.137578	3.927380
2.581548	5.434211	5.447239
4.485083	3.722127	4.118483
5.361346	3.504748	3.596238
3.802838	1.843180	4.724981
4.221951	4.859121	3.558731
2.582311	4.167838	2.868150
4.603391	4.688659	6.171989
5.438328	4.306842	3.778699
4.917061	4.338024	3.564247
1.969493	6.333327	5.102715
4.678600	4.094310	5.933782
4.923009	2.641417	3.777805
4.789593	5.240701	3.740149
5.560985	2.702966	3.774345
3.816146	4.982553	5.336071
5.311854	2.641492	4.175181
2.499234	4.069918	5.698107
6.056808	4.512217	4.323020
3.859470	4.010770	5.486966
3.165699	3.761443	4.045745
3.317464	4.529154	5.572438
4.651382	3.316712	3.265599
2.741312	3.899305	3.175258
4.249383	3.304485	2.597555
2.064307	4.628752	2.610567
4.496476	3.349118	4.261631
3.951709	4.147880	4.954438
3.291448	5.487422	4.763379
3.662067	3.766872	4.113463
3.571394	2.258518	3.017563
3.014281	3.800561	2.779750
4.827472	4.126456	3.582229
3.178450	4.017372	4.936477
2.116104	2.496069	2.965696
2.684293	2.547535	4.005387
3.958280	3.617997	4.196948
3.917007	3.237345	3.564108
4.212214	2.781098	4.293082
0.785410	3.965081	4.315849
3.031694	5.062826	5.143455
4.208657	5.618787	3.198286
4.879760	5.411658	2.857865
4.076787	2.521456	4.835082
5.666566	3.453036	3.966000
3.488469	6.492327	3.091411
3.087734	4.557697	3.911321
6.511944	5.985995	4.616404
4.931509	4.731183	5.045330
4.523778	2.991019	3.177130
4.970892	3.498473	5.342017
4.726428	2.813344	2.852310
2.693999	4.784930	5.163917
3.610544	3.995395	4.320070
4.875542	3.650881	4.433718
3.926831	2.440327	5.368093
4.316114	3.809184	3.242709
3.291870	2.553897	2.876395
3.062249	3.444696	5.322106
4.596472	3.080656	2.406220
3.082574	5.445473	4.663846
3.819608	3.982986	5.145177
3.977731	6.265642	4.082037
3.068320	1.979562	4.441798
3.790339	3.062684	4.691732
4.270081	3.540494	4.305836
3.862678	4.924243	4.090509
3.617719	5.245755	2.931363
2.592161	3.401706	2.215310
2.463432	3.761272	4.059654
3.736002	4.503602	3.532324
2.101815	4.746788	3.917065
4.697153	4.625523	5.082321
3.113766	2.811999	3.909838
3.850390	5.247910	4.511265
4.148111	2.785548	3.294432
2.385018	3.182356	4.183339
4.451328	4.641959	4.765135
4.569694	3.399309	3.236525
